FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,RPRSNTV_TEL_NO,RDNMADR_CD,FCLTY_ROAD_NM_ADDR,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,GID_CD
고고락볼링장,48,경남,48310,거제시,026370202,483103337008,경상남도 거제시 고현천로 282층 고고락볼링장(고현동),128.6250398,34.8893763,마라028555
고당산체육관,26,부산,26440,강서구,029731405,264404208067,부산광역시 강서구 공항로1309번길 160-1고당산,128.9801277,35.2156333,마라347921
고려태권도장,48,경남,48170,진주시,0557633395,481703332023,경상남도 진주시 모덕로 121고려태권도장 (2층)(상대동),128.1106877,35.1834913,라라556877
골든태권도장,26,부산,26260,동래구,0515545550,262603130022,부산광역시 동래구 금강로 154층 골든태권도장(온천동),129.0727082,35.2127795,마라431919
구지탁구클럽,27,대구,27710,달성군,,277103148004,대구광역시 달성군 구지면 과학마을로 304층 구지탁구클럽,128.4164269,35.6555702,라마829403
국민대유진관,27,대구,27170,서구,025563216,271704229041,대구광역시 서구 국채보상로52길 72층 국민대유진관(평리동),128.5599152,35.8706155,라마956643
국민체육센터,42,강원,42110,춘천시,0332647304,421103218031,강원도 춘천시 우석로 102-3국민체육센터(석사동),127.7565536,37.8626007,라사225847
국제볼링타운,46,전남,46110,목포시,0612788014,461103281083,전남 목포시 청호로 170 (청호로),126.3740275,34.8060847,나라970463
극동태권도장,30,대전,30110,동구,0422825373,301104292278,대전광역시 동구 산내로1287번길 10-54층(낭월동),127.4681729,36.2786027,다바971090
금강산볼링장,42,강원,42780,철원군,0334550079,427803230030,강원도 철원군 동송읍 이평로 131금강산볼링장,127.2097894,38.2076544,다아745230
금성복싱클럽,44,충남,44150,공주시,0418587989,441503251004,충청남도 공주시 공주대학로 853층 금성복싱클럽(신관동),127.1374968,36.4726014,다바675306
금호탁구교실,29,광주,29140,서구,0623713883,291404280059,광주광역시 서구 금호심곡길 6금호동 341-1 금호탁구교실(금호동),126.8558464,35.1346545,다라413823
금화당구클럽,43,충북,43740,영동군,0437423399,437404529032,충청북도 영동군 영동읍 계산로1길 112층 금화당구클럽,127.7777392,36.1741274,라마249974
김봉준체육관,48,경남,48270,밀양시,0553551799,482704808166,경상남도 밀양시 내이1길 252층 김봉준체육관(내이동),128.7461142,35.4966196,마마130230
꿈나무태권도,41,경기,41130,성남시,0280171611,411353178016,경기도 성남시 분당구 동판교로 59자유퍼스트프라자1동 1층(백현동),127.1150580,37.3883538,다사659322
꿈틀그라운드,41,경기,41110,수원시,0312980701,411172012001,"경기도 수원시 영통구 창룡대로 2501동 107호 (근린생활시설 2층 꿈틀그라운드)(이의동, 수원광교 행복주택)",127.0368680,37.2948893,다사589218
남구탁구교실,47,경북,47110,포항시,0542722192,471114709744,경상북도 포항시 남구 효자동길1번길 24남구탁구교실(효자동),129.3279433,36.0070509,마마647804
논산헬스클럽,44,충남,44230,논산시,0417320427,442303255047,충청남도 논산시 중앙로 456논산헬스클럽(반월동),127.0856445,36.2040492,다바627008
뉴핏휘트니스,41,경기,41130,성남시,0317146714,411354340388,경기도 성남시 분당구 정자로76번길 11B1 뉴핏휘트니스(정자동),127.1135260,37.3623633,다사657293
능금탁구교실,44,충남,44810,예산군,0413313959,448104589226,충남 예산군 예산읍 산성공원1길 272층 능금탁구교실,126.8329655,36.6925380,다바404551
다사당구클럽,27,대구,27710,달성군,025883975,277102007002,달성군 다사읍 죽곡리 119-42층,128.4633804,35.8588780,라마869629
다사랑태권도,30,대전,30110,동구,0422837222,301104292128,대전시 동구 천동 520번지월드빌딩 4층,127.4474454,36.3163139,다바952132
달성문화센터,27,대구,27710,달성군,026594233,277104244188,대구광역시 달성군 다사읍 대실역북로2길 188달성문화센터,128.4609555,35.8654751,라마867636
대도태권도장,29,광주,29140,서구,023714610,291403160058,"광주광역시 서구 화정로 87-13단지 상가 201호(쌍촌동, 시영아파트)",126.8669948,35.1460598,다라423836
대연킴스볼링,26,부산,26290,남구,026258704,262903131016,부산광역시 남구 석포로 116대연킴스볼링장(대연동),129.0911815,35.1276846,마라449825
대영휘트니스,29,광주,29170,북구,025144477,291702009011,광주광역시 북구 서암대로 2985층 대영휘트니스(중흥동),126.9159858,35.1652919,다라468857
더스포츠센터,26,부산,26350,해운대구,0515217100,263503133009,"부산광역시 해운대구 선수촌로 122상가동 지하1층(반여동, 아시아선수촌아파트)",129.1215294,35.2030050,마라476909
더짐피트니스,26,부산,26320,북구,023389119,263202006008,부산광역시 북구 백양대로 1017한성빌딩4층(구포동),128.9945319,35.1967405,마라360900
도담태권도장,45,전북,45110,전주시,0632278580,451114598255,전라북도 전주시 완산구 양지1길 16-9두산푸른솔상가3층 301호(평화동2가),127.1181657,35.7911588,다마654550
동광태권도장,48,경남,48250,김해시,0553335735,482504805878,경상남도 김해시 호계로500번길 3-9(동상동)1층,128.8848574,35.2354527,마라260942
동남태권도장,28,인천,28185,연수구,0328166404,281853152006,"인천광역시 연수구 먼우금로 19상가동306호 동남태권도장(동춘동, 동남아파트)",126.6681581,37.4012713,다사263338
동양태권도장,50,제주,50110,제주시,0647222409,501104848788,제주시 지석10길 13-15동양태권도장,126.5845073,33.5200914,다다149035
둔촌탁구교실,11,서울,11740,강동구,024773959,117403124002,"서울특별시 강동구 명일로 113상가지층 둔촌탁구교실(둔촌동, 둔촌하이츠아파트)",127.1422309,37.5294404,다사683478
라비필라테스,11,서울,11740,강동구,,117404858048,서울특별시 강동구 아리수로93나길 54경서프라자 504호(강일동),127.1748530,37.5722002,다사712525
라온필라테스,41,경기,41280,고양시,0319799609,412813192094,경기도 고양시 덕양구 중앙로 4507층 라온필라테스(행신동),126.8455531,37.6184381,다사422578
라이온합기도,28,인천,28237,부평구,0325120308,282374262421,인천광역시 부평구 부흥로243번길 102층 합기도 체육관(부평동),126.7191040,37.4993146,다사309447
루루태권스쿨,41,경기,41270,안산시,0315026167,412713190068,경기도 안산시 상록구 중보로 23501호(이동),126.8499114,37.3062110,다사423232
리틀자이언트,42,강원,42130,원주시,0337461105,421303219058,강원도 원주시 행구로 397-4가동,128.0007762,37.3440350,라사443273
마산고려도장,48,경남,48120,창원시,0552429152,481254787104,"경상남도 창원시 마산합포구 노산북6길 22서광아파트상가3층(상남동, 상남서광아파트)",128.5723561,35.2139783,라라976914
마스터볼링장,45,전북,45110,전주시,0632777070,451134601206,전라북도 전주시 덕진구 사근1길 31cm빌딩 3층 마스터볼링장(송천동2가),127.1305541,35.8666658,다마666634
맹룡태권도장,42,강원,42110,춘천시,0332530512,421104454800,강원도 춘천시 효제길 33효자동 2층(효자동),127.7369420,37.8713699,라사208857
메인체육센터,41,경기,41430,의왕시,023421282,414302012008,경기도 의왕시 경수대로 257 7층 705호,126.9726591,37.3491604,다사532279
목천탁구클럽,44,충남,44130,천안시,0415675979,441313249055,충청남도 천안시 동남구 목천읍 충절로 855목천탁구클럽,127.2061568,36.7713907,다바737637
문경휘트니스,44,충남,44230,논산시,0417348801,442304565803,충청남도 논산시 중앙로410번길 62층 문경휘트니스(취암동),127.0890185,36.2006338,다바630004
문덕탁구클럽,47,경북,47110,포항시,0542925630,471113303004,경상북도 포항시 남구 오천읍 냉천로 3502층,129.4078977,35.9637525,마마720757
미룡탁구교실,45,전북,45130,군산시,0634654994,451303268023,전라북도 군산시 대학로 5254층 미룡탁구교실(미룡동),126.6854215,35.9484044,다마265727
바니댄스학원,27,대구,27140,동구,0539587666,271403007005,대구광역시 동구 동북로 4132층 바니댄스학원(신암동),128.6326526,35.8861543,마마022660
바름아동센터,41,경기,41170,안양시,024415095,411713182015,경기도 안양시 만안구 수리산로 24헤븐빌 201호,126.9291589,37.3877260,다사494322
박진태권도장,26,부산,26410,금정구,025149324,264103135024,부산광역시 금정구 범어천로 52남산빌딩 2층 박진태권도장(남산동),129.0894567,35.2707628,마라445984
밥스포츠스쿨,27,대구,27290,달서구,0536356231,272903007013,대구광역시 달서구 월배로 219센트로타워 지하1층(상인동),128.5370929,35.8191060,라마936585
배재태권도장,30,대전,30170,서구,025338265,301703166017,대전시 서구 도솔로 53번지2층,127.3732381,36.3153648,다바886131
백산태권도장,27,대구,27170,서구,0533589793,271704229242,대구광역시 서구 서대구로63안길 21층 백산태권도장(비산동),128.5565724,35.8866934,라마953660
베스트플러스,11,서울,11380,은평구,,113803111004,서울특별시 은평구 불광로 54지하1층 베스트 플러스(불광동),126.9315014,37.6118226,다사498570
보라매태권도,11,서울,11560,영등포구,028459877,115603118005,서울특별시 영등포구 대방천로 1942F 보라매태권도(신길동),126.9124458,37.4988993,다사480445
보문합기도장,30,대전,30140,중구,0422266644,301403164032,대전시 중구 보문로151보문맨션상가1층,127.4260752,36.3165474,다바933132
봉곡태권도장,47,경북,47190,구미시,0544441444,471904724309,경상북도 구미시 봉곡남로24길 3현대아파트 상가3층 봉곡태권도장(봉곡동),128.3164155,36.1507289,라마734951
봉선태권도장,29,광주,29155,남구,0626513013,291553161010,"광주광역시 남구 봉선중앙로 103라인광장 1차상가 202호 봉선태권도장(봉선동, 라인광장아파트)",126.9099532,35.1301798,다라462818
부일태권도장,27,대구,27290,달서구,0536514467,272903007009,대구광역시 달서구 두류공원로 252진보빌딩 4층(두류동),128.5591661,35.8561546,라마956626
브레인태권도,31,울산,31200,북구,07077207122,312003172021,울산광역시 북구 아진로 102그린상가 3층 브레인태권도(천곡동),129.3378238,35.6309448,마마664387
비전태권스쿨,29,광주,29170,북구,025761517,291704286624,광주광역시 북구 자라봉로63번길 92층 비전태권스쿨(양산동),126.8803984,35.2083049,다라436905
삼성태권도장,47,경북,47130,경주시,0547622133,471303305003,경상북도 경주시 강동면 강동로 66-17삼성태권도장,129.2770884,35.9916419,마마601786
삼성피트니스,11,서울,11680,강남구,0216709699,116803122004,"서울특별시 강남구 봉은사로 474B1 삼성피트니스(삼성동, 쌍용 플래티넘)",127.0519533,37.5123688,다사604459
상일유도스쿨,11,서울,11740,강동구,024269759,117403124003,서울특별시 강동구 상암로 4252층(상일동),127.1698204,37.5458282,다사708496
서교휘트니스,11,서울,11440,마포구,023248776,114403113020,서울특별시 마포구 잔다리로 78지하1층 서교휘트니스(서교동),126.9164321,37.5545258,다사484507
서신파워복싱,45,전북,45110,전주시,0632511156,451113266017,전라북도 전주시 완산구 당산로 36지하 1층(서신동),127.1123022,35.8320105,다마649595
서울스포렉스,44,충남,44800,홍성군,0416316161,448004586390,충청남도 홍성군 홍성읍 의사로52번길 15-3서울스포렉스,126.6727902,36.6024062,다바260452
쉬즈벨리댄스,41,경기,41210,광명시,0220660122,412103187055,경기도 광명시 철산로 27명동빌딩 4층 쉬즈벨리댄스(철산동),126.8690078,37.4768323,다사442421
슬림휘트니스,47,경북,47840,성주군,0549333012,478403321017,경상북도 성주군 성주읍 성주순환로 1301층 슬림휘트니스,128.2833571,35.9264525,라마706702
승무태권도장,50,제주,50130,서귀포시,0647947449,501303350122,제주특별자치도 서귀포시 대정읍 상모로 2683125-10,126.2606532,33.2236991,나나845709
안샘탁구교실,27,대구,27290,달서구,,272904241051,대구광역시 달서구 달구벌대로251길 27안샘탁구교실(이곡동),128.5046420,35.8545778,라마907624
안중탁구클럽,41,경기,41220,평택시,0316830092,412203188135,경기도 평택시 안중읍 안현로 3634층,126.9284596,36.9828345,다바491873
양주시승마장,41,경기,41630,양주시,03180827282,416304436104,양주시 은현면 그루고개로 221번길 264-21양주시승마장,126.9981091,37.8433149,다사558827
엑스존볼링장,44,충남,44210,서산시,0416643636,442103254105,충청남도 서산시 안견로 2422층(동문동),126.4564432,36.7785766,다바068650
엘리트체육관,11,서울,11350,노원구,029373450,113504130241,서울특별시 노원구 동일로241가길 182층 엘리트 태권도(상계동),127.0540164,37.6766050,다사606642
